transaction_id,customer_id,transaction_date,amount,currency,invoice_status
TXN00002110,U000743,2023-09-28,49,USD,paid
TXN00002111,U000743,2023-10-28,49,USD,paid
TXN00002112,U000743,2023-11-28,49,USD,paid
TXN00002113,U000743,2023-12-28,49,USD,paid
TXN00002114,U000743,2024-01-28,49,USD,paid
TXN00002115,U000743,2024-02-28,49,USD,paid
TXN00002116,U000743,2024-03-28,49,USD,paid
TXN00002117,U000743,2024-04-28,49,USD,paid
TXN00002118,U000743,2024-05-28,49,USD,paid
TXN00002119,U000743,2024-06-28,49,USD,paid
TXN00002120,U000743,2024-07-28,49,USD,paid
TXN00002121,U000743,2024-08-28,49,USD,paid
TXN00002122,U000743,2024-09-28,49,USD,paid
TXN00002123,U000743,2024-10-28,49,USD,paid
TXN00002124,U000743,2024-11-28,49,USD,paid
TXN00002125,U000753,2022-04-27,199,USD,paid
TXN00002126,U000753,2022-05-27,199,USD,paid
TXN00002127,U000753,2022-06-27,199,USD,paid
TXN00002128,U000753,2022-07-27,199,USD,paid
TXN00002129,U000753,2022-08-27,199,USD,paid
TXN00002130,U000753,2022-09-27,199,USD,paid
TXN00002131,U000753,2022-10-27,199,USD,paid
TXN00002132,U000753,2022-11-27,199,USD,paid
TXN00002133,U000753,2022-12-27,199,USD,paid
TXN00002134,U000753,2023-01-27,199,USD,paid
TXN00002135,U000753,2023-02-27,199,USD,paid
TXN00002136,U000753,2023-03-27,199,USD,paid
TXN00002137,U000753,2023-04-27,199,USD,paid
TXN00002138,U000753,2023-05-27,199,USD,paid
TXN00002139,U000753,2023-06-27,199,USD,paid
TXN00002140,U000753,2023-07-27,199,USD,paid
TXN00002141,U000753,2023-08-27,199,USD,paid
TXN00002142,U000753,2023-09-27,199,USD,paid
TXN00002143,U000753,2023-10-27,199,USD,paid
TXN00002144,U000753,2023-11-27,199,USD,paid
TXN00002145,U000753,2023-12-27,199,USD,paid
TXN00002146,U000753,2024-01-27,199,USD,paid
TXN00002147,U000753,2024-02-27,199,USD,paid
TXN00002148,U000753,2024-03-27,199,USD,paid
TXN00002149,U000753,2024-04-27,199,USD,paid
TXN00002150,U000753,2024-05-27,199,USD,paid
TXN00002151,U000753,2024-06-27,199,USD,paid
TXN00002152,U000753,2024-07-27,199,USD,paid
TXN00002153,U000753,2024-08-27,199,USD,paid
TXN00002154,U000753,2024-09-27,199,USD,paid
TXN00002155,U000753,2024-10-27,199,USD,paid
TXN00002156,U000753,2024-11-27,199,USD,paid
TXN00002157,U000761,2023-04-03,199,USD,paid
TXN00002158,U000761,2023-05-03,199,USD,paid
TXN00002159,U000761,2023-06-03,199,USD,paid
TXN00002160,U000761,2023-07-03,199,USD,paid
TXN00002161,U000761,2023-08-03,199,USD,paid
TXN00002162,U000761,2023-09-03,199,USD,paid
TXN00002163,U000761,2023-10-03,199,USD,paid
TXN00002164,U000761,2023-11-03,199,USD,paid
TXN00002165,U000761,2023-12-03,199,USD,paid
TXN00002166,U000761,2024-01-03,199,USD,paid
TXN00002167,U000761,2024-02-03,199,USD,paid
TXN00002168,U000761,2024-03-03,199,USD,paid
TXN00002169,U000761,2024-04-03,199,USD,paid
TXN00002170,U000761,2024-05-03,199,USD,paid
TXN00002171,U000761,2024-06-03,199,USD,paid
TXN00002172,U000761,2024-07-03,199,USD,paid
TXN00002173,U000761,2024-08-03,199,USD,paid
TXN00002174,U000761,2024-09-03,199,USD,paid
TXN00002175,U000761,2024-10-03,199,USD,paid
TXN00002176,U000761,2024-11-03,199,USD,paid
TXN00002177,U000761,2024-12-03,199,USD,paid
TXN00002178,U000764,2023-02-10,49,USD,paid
TXN00002179,U000764,2023-03-10,49,USD,paid
TXN00002180,U000764,2023-04-10,49,USD,paid
TXN00002181,U000764,2023-05-10,49,USD,paid
TXN00002182,U000764,2023-06-10,49,USD,paid
TXN00002183,U000764,2023-07-10,49,USD,paid
TXN00002184,U000764,2023-08-10,49,USD,paid
TXN00002185,U000764,2023-09-10,49,USD,paid
TXN00002186,U000764,2023-10-10,49,USD,paid
TXN00002187,U000764,2023-11-10,49,USD,paid
TXN00002188,U000764,2023-12-10,49,USD,paid
TXN00002189,U000764,2024-01-10,49,USD,paid
TXN00002190,U000764,2024-02-10,49,USD,paid
TXN00002191,U000764,2024-03-10,49,USD,paid
TXN00002192,U000764,2024-04-10,49,USD,paid
TXN00002193,U000764,2024-05-10,49,USD,paid
TXN00002194,U000764,2024-06-10,49,USD,paid
TXN00002195,U000764,2024-07-10,49,USD,paid
TXN00002196,U000764,2024-08-10,49,USD,paid
TXN00002197,U000764,2024-09-10,49,USD,paid
TXN00002198,U000764,2024-10-10,49,USD,paid
TXN00002199,U000764,2024-11-10,49,USD,paid
TXN00002200,U000764,2024-12-10,49,USD,paid
TXN00002201,U000785,2023-03-14,199,USD,paid
TXN00002202,U000785,2023-04-14,199,USD,paid
TXN00002203,U000785,2023-05-14,199,USD,paid
TXN00002204,U000785,2023-06-14,199,USD,paid
TXN00002205,U000785,2023-07-14,199,USD,paid
TXN00002206,U000785,2023-08-14,199,USD,paid
TXN00002207,U000785,2023-09-14,199,USD,paid
TXN00002208,U000785,2023-10-14,199,USD,paid
TXN00002209,U000785,2023-11-14,199,USD,paid
TXN00002210,U000785,2023-12-14,199,USD,paid
TXN00002211,U000785,2024-01-14,199,USD,paid
TXN00002212,U000785,2024-02-14,199,USD,paid
TXN00002213,U000785,2024-03-14,199,USD,paid
TXN00002214,U000785,2024-04-14,199,USD,paid
TXN00002215,U000785,2024-05-14,199,USD,paid
TXN00002216,U000785,2024-06-14,199,USD,paid
TXN00002217,U000785,2024-07-14,199,USD,paid
TXN00002218,U000785,2024-08-14,199,USD,paid
TXN00002219,U000785,2024-09-14,199,USD,paid
TXN00002220,U000785,2024-10-14,199,USD,paid
TXN00002221,U000785,2024-11-14,199,USD,paid
TXN00002222,U000795,2022-02-22,199,USD,paid
TXN00002223,U000795,2022-03-22,199,USD,paid
TXN00002224,U000795,2022-04-22,199,USD,paid
TXN00002225,U000795,2022-05-22,199,USD,paid
TXN00002226,U000795,2022-06-22,199,USD,paid
TXN00002227,U000795,2022-07-22,199,USD,paid
TXN00002228,U000795,2022-08-22,199,USD,paid
TXN00002229,U000795,2022-09-22,199,USD,paid
TXN00002230,U000795,2022-10-22,199,USD,paid
TXN00002231,U000795,2022-11-22,199,USD,paid
TXN00002232,U000795,2022-12-22,199,USD,paid
TXN00002233,U000795,2023-01-22,199,USD,paid
TXN00002234,U000795,2023-02-22,199,USD,paid
TXN00002235,U000795,2023-03-22,199,USD,paid
TXN00002236,U000795,2023-04-22,199,USD,paid
TXN00002237,U000795,2023-05-22,199,USD,paid
TXN00002238,U000795,2023-06-22,199,USD,paid
TXN00002239,U000795,2023-07-22,199,USD,paid
TXN00002240,U000795,2023-08-22,199,USD,paid
TXN00002241,U000795,2023-09-22,199,USD,paid
TXN00002242,U000795,2023-10-22,199,USD,paid
TXN00002243,U000795,2023-11-22,199,USD,paid
TXN00002244,U000795,2023-12-22,199,USD,paid
TXN00002245,U000795,2024-01-22,199,USD,paid
TXN00002246,U000795,2024-02-22,199,USD,paid
TXN00002247,U000795,2024-03-22,199,USD,paid
TXN00002248,U000795,2024-04-22,199,USD,paid
TXN00002249,U000795,2024-05-22,199,USD,paid
TXN00002250,U000795,2024-06-22,199,USD,paid
TXN00002251,U000795,2024-07-22,199,USD,paid
TXN00002252,U000795,2024-08-22,199,USD,paid
TXN00002253,U000795,2024-09-22,199,USD,paid
TXN00002254,U000795,2024-10-22,199,USD,paid
TXN00002255,U000795,2024-11-22,199,USD,paid
TXN00002256,U000839,2022-04-07,49,USD,paid
TXN00002257,U000839,2022-05-07,49,USD,paid
TXN00002258,U000839,2022-06-07,49,USD,paid
TXN00002259,U000839,2022-07-07,49,USD,paid
TXN00002260,U000839,2022-08-07,49,USD,paid
TXN00002261,U000839,2022-09-07,49,USD,paid
TXN00002262,U000839,2022-10-07,49,USD,paid
TXN00002263,U000839,2022-11-07,49,USD,paid
TXN00002264,U000839,2022-12-07,49,USD,paid
TXN00002265,U000839,2023-01-07,49,USD,paid
TXN00002266,U000839,2023-02-07,49,USD,paid
TXN00002267,U000839,2023-03-07,49,USD,paid
TXN00002268,U000839,2023-04-07,49,USD,paid
TXN00002269,U000839,2023-05-07,49,USD,paid
TXN00002270,U000839,2023-06-07,49,USD,paid
TXN00002271,U000839,2023-07-07,49,USD,paid
TXN00002272,U000839,2023-08-07,49,USD,paid
TXN00002273,U000839,2023-09-07,49,USD,paid
TXN00002274,U000839,2023-10-07,49,USD,paid
TXN00002275,U000839,2023-11-07,49,USD,paid
TXN00002276,U000839,2023-12-07,49,USD,paid
TXN00002277,U000839,2024-01-07,49,USD,paid
TXN00002278,U000839,2024-02-07,49,USD,paid
TXN00002279,U000839,2024-03-07,49,USD,paid
TXN00002280,U000839,2024-04-07,49,USD,paid
TXN00002281,U000839,2024-05-07,49,USD,paid
TXN00002282,U000839,2024-06-07,49,USD,paid
TXN00002283,U000839,2024-07-07,49,USD,paid
TXN00002284,U000839,2024-08-07,49,USD,paid
TXN00002285,U000839,2024-09-07,49,USD,paid
TXN00002286,U000839,2024-10-07,49,USD,paid
TXN00002287,U000839,2024-11-07,49,USD,paid
TXN00002288,U000839,2024-12-07,49,USD,paid
TXN00002289,U000841,2022-05-16,199,USD,paid
TXN00002290,U000841,2022-06-16,199,USD,paid
TXN00002291,U000841,2022-07-16,199,USD,paid
TXN00002292,U000841,2022-08-16,199,USD,paid
TXN00002293,U000841,2022-09-16,199,USD,paid
TXN00002294,U000841,2022-10-16,199,USD,paid
TXN00002295,U000841,2022-11-16,199,USD,paid
TXN00002296,U000841,2022-12-16,199,USD,paid
TXN00002297,U000841,2023-01-16,199,USD,paid
TXN00002298,U000841,2023-02-16,199,USD,paid
TXN00002299,U000841,2023-03-16,199,USD,paid
TXN00002300,U000841,2023-04-16,199,USD,paid
TXN00002301,U000841,2023-05-16,199,USD,paid
TXN00002302,U000841,2023-06-16,199,USD,paid
TXN00002303,U000841,2023-07-16,199,USD,paid
TXN00002304,U000841,2023-08-16,199,USD,paid
TXN00002305,U000841,2023-09-16,199,USD,paid
TXN00002306,U000841,2023-10-16,199,USD,paid
TXN00002307,U000841,2023-11-16,199,USD,paid
TXN00002308,U000841,2023-12-16,199,USD,paid
TXN00002309,U000841,2024-01-16,199,USD,paid
TXN00002310,U000841,2024-02-16,199,USD,paid
TXN00002311,U000841,2024-03-16,199,USD,paid
TXN00002312,U000841,2024-04-16,199,USD,paid
TXN00002313,U000841,2024-05-16,199,USD,paid
TXN00002314,U000841,2024-06-16,199,USD,paid
TXN00002315,U000841,2024-07-16,199,USD,paid
TXN00002316,U000841,2024-08-16,199,USD,paid
TXN00002317,U000841,2024-09-16,199,USD,paid
TXN00002318,U000841,2024-10-16,199,USD,paid
TXN00002319,U000841,2024-11-16,199,USD,paid
TXN00002320,U000855,2022-06-22,49,USD,paid
TXN00002321,U000855,2022-07-22,49,USD,paid
TXN00002322,U000855,2022-08-22,49,USD,paid
TXN00002323,U000855,2022-09-22,49,USD,paid
TXN00002324,U000855,2022-10-22,49,USD,paid
TXN00002325,U000855,2022-11-22,49,USD,paid
TXN00002326,U000855,2022-12-22,49,USD,paid
TXN00002327,U000855,2023-01-22,49,USD,paid
TXN00002328,U000855,2023-02-22,49,USD,paid
TXN00002329,U000855,2023-03-22,49,USD,paid
TXN00002330,U000855,2023-04-22,49,USD,paid
TXN00002331,U000855,2023-05-22,49,USD,paid
TXN00002332,U000855,2023-06-22,49,USD,paid
TXN00002333,U000855,2023-07-22,49,USD,paid
TXN00002334,U000855,2023-08-22,49,USD,paid
TXN00002335,U000855,2023-09-22,49,USD,paid
TXN00002336,U000855,2023-10-22,49,USD,paid
TXN00002337,U000855,2023-11-22,49,USD,paid
TXN00002338,U000855,2023-12-22,49,USD,paid
TXN00002339,U000855,2024-01-22,49,USD,paid
TXN00002340,U000855,2024-02-22,49,USD,paid
TXN00002341,U000855,2024-03-22,49,USD,paid
TXN00002342,U000855,2024-04-22,49,USD,paid
TXN00002343,U000855,2024-05-22,49,USD,paid
TXN00002344,U000855,2024-06-22,49,USD,paid
TXN00002345,U000855,2024-07-22,49,USD,paid
TXN00002346,U000855,2024-08-22,49,USD,paid
TXN00002347,U000855,2024-09-22,49,USD,paid
TXN00002348,U000855,2024-10-22,49,USD,paid
TXN00002349,U000855,2024-11-22,49,USD,paid
TXN00002350,U000856,2022-11-14,49,USD,paid
TXN00002351,U000856,2022-12-14,49,USD,paid
TXN00002352,U000856,2023-01-14,49,USD,paid
TXN00002353,U000856,2023-02-14,49,USD,paid
TXN00002354,U000856,2023-03-14,49,USD,paid
TXN00002355,U000856,2023-04-14,49,USD,paid
TXN00002356,U000856,2023-05-14,49,USD,paid
TXN00002357,U000856,2023-06-14,49,USD,paid
TXN00002358,U000856,2023-07-14,49,USD,paid
TXN00002359,U000856,2023-08-14,49,USD,paid
TXN00002360,U000856,2023-09-14,49,USD,paid
TXN00002361,U000856,2023-10-14,49,USD,paid
TXN00002362,U000856,2023-11-14,49,USD,paid
TXN00002363,U000856,2023-12-14,49,USD,paid
TXN00002364,U000856,2024-01-14,49,USD,paid
TXN00002365,U000856,2024-02-14,49,USD,paid
TXN00002366,U000856,2024-03-14,49,USD,paid
TXN00002367,U000856,2024-04-14,49,USD,paid
TXN00002368,U000856,2024-05-14,49,USD,paid
TXN00002369,U000856,2024-06-14,49,USD,paid
TXN00002370,U000856,2024-07-14,49,USD,paid
TXN00002371,U000856,2024-08-14,49,USD,paid
TXN00002372,U000856,2024-09-14,49,USD,paid
TXN00002373,U000856,2024-10-14,49,USD,paid
TXN00002374,U000856,2024-11-14,49,USD,paid
TXN00002375,U000866,2022-03-09,199,USD,paid
TXN00002376,U000866,2022-04-09,199,USD,paid
TXN00002377,U000866,2022-05-09,199,USD,paid
TXN00002378,U000866,2022-06-09,199,USD,paid
TXN00002379,U000866,2022-07-09,199,USD,paid
TXN00002380,U000866,2022-08-09,199,USD,paid
TXN00002381,U000866,2022-09-09,199,USD,paid
TXN00002382,U000866,2022-10-09,199,USD,paid
TXN00002383,U000866,2022-11-09,199,USD,paid
TXN00002384,U000866,2022-12-09,199,USD,paid
TXN00002385,U000866,2023-01-09,199,USD,paid
TXN00002386,U000866,2023-02-09,199,USD,paid
TXN00002387,U000866,2023-03-09,199,USD,paid
TXN00002388,U000866,2023-04-09,199,USD,paid
TXN00002389,U000866,2023-05-09,199,USD,paid
TXN00002390,U000866,2023-06-09,199,USD,paid
TXN00002391,U000866,2023-07-09,199,USD,paid
TXN00002392,U000866,2023-08-09,199,USD,paid
TXN00002393,U000866,2023-09-09,199,USD,paid
TXN00002394,U000866,2023-10-09,199,USD,paid
TXN00002395,U000866,2023-11-09,199,USD,paid
TXN00002396,U000866,2023-12-09,199,USD,paid
TXN00002397,U000866,2024-01-09,199,USD,paid
TXN00002398,U000866,2024-02-09,199,USD,paid
TXN00002399,U000866,2024-03-09,199,USD,paid
TXN00002400,U000866,2024-04-09,199,USD,paid
TXN00002401,U000866,2024-05-09,199,USD,paid
TXN00002402,U000866,2024-06-09,199,USD,paid
TXN00002403,U000866,2024-07-09,199,USD,paid
TXN00002404,U000866,2024-08-09,199,USD,paid
TXN00002405,U000866,2024-09-09,199,USD,paid
TXN00002406,U000866,2024-10-09,199,USD,paid
TXN00002407,U000866,2024-11-09,199,USD,paid
TXN00002408,U000866,2024-12-09,199,USD,paid
TXN00002409,U000874,2022-05-25,49,USD,paid
TXN00002410,U000874,2022-06-25,49,USD,paid
TXN00002411,U000874,2022-07-25,49,USD,paid
TXN00002412,U000874,2022-08-25,49,USD,paid
TXN00002413,U000874,2022-09-25,49,USD,paid
TXN00002414,U000874,2022-10-25,49,USD,paid
TXN00002415,U000874,2022-11-25,49,USD,paid
TXN00002416,U000874,2022-12-25,49,USD,paid
TXN00002417,U000874,2023-01-25,49,USD,paid
TXN00002418,U000874,2023-02-25,49,USD,paid
TXN00002419,U000874,2023-03-25,49,USD,paid
TXN00002420,U000874,2023-04-25,49,USD,paid
TXN00002421,U000874,2023-05-25,49,USD,paid
TXN00002422,U000874,2023-06-25,49,USD,paid
TXN00002423,U000874,2023-07-25,49,USD,paid
TXN00002424,U000874,2023-08-25,49,USD,paid
TXN00002425,U000874,2023-09-25,49,USD,paid
TXN00002426,U000874,2023-10-25,49,USD,paid
TXN00002427,U000874,2023-11-25,49,USD,paid
TXN00002428,U000874,2023-12-25,49,USD,paid
TXN00002429,U000874,2024-01-25,49,USD,paid
TXN00002430,U000874,2024-02-25,49,USD,paid
TXN00002431,U000874,2024-03-25,49,USD,paid
TXN00002432,U000874,2024-04-25,49,USD,paid
TXN00002433,U000874,2024-05-25,49,USD,paid
TXN00002434,U000874,2024-06-25,49,USD,paid
TXN00002435,U000874,2024-07-25,49,USD,paid
TXN00002436,U000874,2024-08-25,49,USD,paid
TXN00002437,U000874,2024-09-25,49,USD,paid
TXN00002438,U000874,2024-10-25,49,USD,paid
TXN00002439,U000874,2024-11-25,49,USD,paid
TXN00002440,U000885,2022-02-20,49,USD,paid
TXN00002441,U000885,2022-03-20,49,USD,paid
TXN00002442,U000885,2022-04-20,49,USD,paid
TXN00002443,U000885,2022-05-20,49,USD,paid
TXN00002444,U000885,2022-06-20,49,USD,paid
TXN00002445,U000886,2023-01-01,49,USD,paid
TXN00002446,U000886,2023-02-01,49,USD,paid
TXN00002447,U000886,2023-03-01,49,USD,paid
TXN00002448,U000886,2023-04-01,49,USD,paid
TXN00002449,U000886,2023-05-01,49,USD,paid
TXN00002450,U000886,2023-06-01,49,USD,paid
TXN00002451,U000886,2023-07-01,49,USD,paid
TXN00002452,U000886,2023-08-01,49,USD,paid
TXN00002453,U000886,2023-09-01,49,USD,paid
TXN00002454,U000886,2023-10-01,49,USD,paid
TXN00002455,U000886,2023-11-01,49,USD,paid
TXN00002456,U000886,2023-12-01,49,USD,paid
TXN00002457,U000886,2024-01-01,49,USD,paid
TXN00002458,U000886,2024-02-01,49,USD,paid
TXN00002459,U000886,2024-03-01,49,USD,paid
TXN00002460,U000886,2024-04-01,49,USD,paid
TXN00002461,U000886,2024-05-01,49,USD,paid
TXN00002462,U000886,2024-06-01,49,USD,paid
TXN00002463,U000886,2024-07-01,49,USD,paid
TXN00002464,U000886,2024-08-01,49,USD,paid
TXN00002465,U000886,2024-09-01,49,USD,paid
TXN00002466,U000886,2024-10-01,49,USD,paid
TXN00002467,U000886,2024-11-01,49,USD,paid
TXN00002468,U000886,2024-12-01,49,USD,paid
TXN00002469,U000890,2022-08-03,49,USD,paid
TXN00002470,U000890,2022-09-03,49,USD,paid
TXN00002471,U000890,2022-10-03,49,USD,paid
TXN00002472,U000890,2022-11-03,49,USD,paid
TXN00002473,U000890,2022-12-03,49,USD,paid
TXN00002474,U000890,2023-01-03,49,USD,paid
TXN00002475,U000890,2023-02-03,49,USD,paid
TXN00002476,U000890,2023-03-03,49,USD,paid
TXN00002477,U000890,2023-04-03,49,USD,paid
TXN00002478,U000890,2023-05-03,49,USD,paid
TXN00002479,U000890,2023-06-03,49,USD,paid
TXN00002480,U000890,2023-07-03,49,USD,paid
TXN00002481,U000890,2023-08-03,49,USD,paid
TXN00002482,U000890,2023-09-03,49,USD,paid
TXN00002483,U000890,2023-10-03,49,USD,paid
TXN00002484,U000890,2023-11-03,49,USD,paid
TXN00002485,U000890,2023-12-03,49,USD,paid
TXN00002486,U000890,2024-01-03,49,USD,paid
TXN00002487,U000890,2024-02-03,49,USD,paid
TXN00002488,U000890,2024-03-03,49,USD,paid
TXN00002489,U000890,2024-04-03,49,USD,paid
TXN00002490,U000890,2024-05-03,49,USD,paid
TXN00002491,U000890,2024-06-03,49,USD,paid
TXN00002492,U000890,2024-07-03,49,USD,paid
TXN00002493,U000890,2024-08-03,49,USD,paid
TXN00002494,U000890,2024-09-03,49,USD,paid
TXN00002495,U000890,2024-10-03,49,USD,paid
TXN00002496,U000890,2024-11-03,49,USD,paid
TXN00002497,U000890,2024-12-03,49,USD,paid
TXN00002498,U000892,2022-09-14,49,USD,paid
TXN00002499,U000892,2022-10-14,49,USD,paid
TXN00002500,U000892,2022-11-14,49,USD,paid
TXN00002501,U000892,2022-12-14,49,USD,paid
TXN00002502,U000898,2023-03-11,49,USD,paid
TXN00002503,U000898,2023-04-11,49,USD,paid
TXN00002504,U000898,2023-05-11,49,USD,paid
TXN00002505,U000898,2023-06-11,49,USD,paid
TXN00002506,U000898,2023-07-11,49,USD,paid
TXN00002507,U000898,2023-08-11,49,USD,paid
TXN00002508,U000898,2023-09-11,49,USD,paid
TXN00002509,U000898,2023-10-11,49,USD,paid
TXN00002510,U000898,2023-11-11,49,USD,paid
TXN00002511,U000898,2023-12-11,49,USD,paid
TXN00002512,U000898,2024-01-11,49,USD,paid
TXN00002513,U000898,2024-02-11,49,USD,paid
TXN00002514,U000898,2024-03-11,49,USD,paid
TXN00002515,U000898,2024-04-11,49,USD,paid
TXN00002516,U000898,2024-05-11,49,USD,paid
TXN00002517,U000898,2024-06-11,49,USD,paid
TXN00002518,U000898,2024-07-11,49,USD,paid
TXN00002519,U000898,2024-08-11,49,USD,paid
TXN00002520,U000898,2024-09-11,49,USD,paid
TXN00002521,U000898,2024-10-11,49,USD,paid
TXN00002522,U000898,2024-11-11,49,USD,paid
TXN00002523,U000898,2024-12-11,49,USD,paid
TXN00002524,U000900,2023-01-07,49,USD,paid
TXN00002525,U000900,2023-02-07,49,USD,paid
TXN00002526,U000900,2023-03-07,49,USD,paid
TXN00002527,U000900,2023-04-07,49,USD,paid
TXN00002528,U000900,2023-05-07,49,USD,paid
TXN00002529,U000900,2023-06-07,49,USD,paid
TXN00002530,U000900,2023-07-07,49,USD,paid
TXN00002531,U000900,2023-08-07,49,USD,paid
TXN00002532,U000900,2023-09-07,49,USD,paid
TXN00002533,U000900,2023-10-07,49,USD,paid
TXN00002534,U000900,2023-11-07,49,USD,paid
TXN00002535,U000900,2023-12-07,49,USD,paid
TXN00002536,U000900,2024-01-07,49,USD,paid
TXN00002537,U000900,2024-02-07,49,USD,paid
TXN00002538,U000900,2024-03-07,49,USD,paid
TXN00002539,U000900,2024-04-07,49,USD,paid
TXN00002540,U000900,2024-05-07,49,USD,paid
TXN00002541,U000900,2024-06-07,49,USD,paid
TXN00002542,U000900,2024-07-07,49,USD,paid
TXN00002543,U000900,2024-08-07,49,USD,paid
TXN00002544,U000900,2024-09-07,49,USD,paid
TXN00002545,U000900,2024-10-07,49,USD,paid
TXN00002546,U000900,2024-11-07,49,USD,paid
TXN00002547,U000900,2024-12-07,49,USD,paid
TXN00002548,U000926,2022-07-19,49,USD,paid
TXN00002549,U000926,2022-08-19,49,USD,paid
TXN00002550,U000926,2022-09-19,49,USD,paid
TXN00002551,U000926,2022-10-19,49,USD,paid
TXN00002552,U000926,2022-11-19,49,USD,paid
TXN00002553,U000926,2022-12-19,49,USD,paid
TXN00002554,U000926,2023-01-19,49,USD,paid
TXN00002555,U000926,2023-02-19,49,USD,paid
TXN00002556,U000926,2023-03-19,49,USD,paid
TXN00002557,U000926,2023-04-19,49,USD,paid
TXN00002558,U000926,2023-05-19,49,USD,paid
TXN00002559,U000926,2023-06-19,49,USD,paid
TXN00002560,U000926,2023-07-19,49,USD,paid
TXN00002561,U000926,2023-08-19,49,USD,paid
TXN00002562,U000926,2023-09-19,49,USD,paid
TXN00002563,U000926,2023-10-19,49,USD,paid
TXN00002564,U000926,2023-11-19,49,USD,paid
TXN00002565,U000926,2023-12-19,49,USD,paid
TXN00002566,U000926,2024-01-19,49,USD,paid
TXN00002567,U000926,2024-02-19,49,USD,paid
TXN00002568,U000926,2024-03-19,49,USD,paid
TXN00002569,U000926,2024-04-19,49,USD,paid
TXN00002570,U000926,2024-05-19,49,USD,paid
TXN00002571,U000926,2024-06-19,49,USD,paid
TXN00002572,U000926,2024-07-19,49,USD,paid
TXN00002573,U000926,2024-08-19,49,USD,paid
TXN00002574,U000926,2024-09-19,49,USD,paid
TXN00002575,U000926,2024-10-19,49,USD,paid
TXN00002576,U000926,2024-11-19,49,USD,paid
TXN00002577,U000930,2022-05-04,49,USD,paid
TXN00002578,U000930,2022-06-04,49,USD,paid
TXN00002579,U000930,2022-07-04,49,USD,paid
TXN00002580,U000930,2022-08-04,49,USD,paid
TXN00002581,U000930,2022-09-04,49,USD,paid
TXN00002582,U000930,2022-10-04,49,USD,paid
TXN00002583,U000930,2022-11-04,49,USD,paid
TXN00002584,U000930,2022-12-04,49,USD,paid
TXN00002585,U000930,2023-01-04,49,USD,paid
TXN00002586,U000930,2023-02-04,49,USD,paid
TXN00002587,U000930,2023-03-04,49,USD,paid
TXN00002588,U000930,2023-04-04,49,USD,paid
TXN00002589,U000930,2023-05-04,49,USD,paid
TXN00002590,U000930,2023-06-04,49,USD,paid
TXN00002591,U000930,2023-07-04,49,USD,paid
TXN00002592,U000930,2023-08-04,49,USD,paid
TXN00002593,U000930,2023-09-04,49,USD,paid
TXN00002594,U000930,2023-10-04,49,USD,paid
TXN00002595,U000930,2023-11-04,49,USD,paid
TXN00002596,U000930,2023-12-04,49,USD,paid
TXN00002597,U000930,2024-01-04,49,USD,paid
TXN00002598,U000930,2024-02-04,49,USD,paid
TXN00002599,U000930,2024-03-04,49,USD,paid
TXN00002600,U000930,2024-04-04,49,USD,paid
TXN00002601,U000930,2024-05-04,49,USD,paid
TXN00002602,U000930,2024-06-04,49,USD,paid
TXN00002603,U000930,2024-07-04,49,USD,paid
TXN00002604,U000930,2024-08-04,49,USD,paid
TXN00002605,U000930,2024-09-04,49,USD,paid
TXN00002606,U000930,2024-10-04,49,USD,paid
TXN00002607,U000930,2024-11-04,49,USD,paid
TXN00002608,U000930,2024-12-04,49,USD,paid
TXN00002609,U000934,2022-07-19,199,USD,paid
TXN00002610,U000934,2022-08-19,199,USD,paid
TXN00002611,U000934,2022-09-19,199,USD,paid
TXN00002612,U000934,2022-10-19,199,USD,paid
TXN00002613,U000934,2022-11-19,199,USD,paid
TXN00002614,U000934,2022-12-19,199,USD,paid
TXN00002615,U000934,2023-01-19,199,USD,paid
TXN00002616,U000934,2023-02-19,199,USD,paid
TXN00002617,U000934,2023-03-19,199,USD,paid
TXN00002618,U000934,2023-04-19,199,USD,paid
TXN00002619,U000934,2023-05-19,199,USD,paid
TXN00002620,U000934,2023-06-19,199,USD,paid
TXN00002621,U000934,2023-07-19,199,USD,paid
TXN00002622,U000934,2023-08-19,199,USD,paid
TXN00002623,U000934,2023-09-19,199,USD,paid
TXN00002624,U000934,2023-10-19,199,USD,paid
TXN00002625,U000934,2023-11-19,199,USD,paid
TXN00002626,U000934,2023-12-19,199,USD,paid
TXN00002627,U000934,2024-01-19,199,USD,paid
TXN00002628,U000934,2024-02-19,199,USD,paid
TXN00002629,U000934,2024-03-19,199,USD,paid
TXN00002630,U000934,2024-04-19,199,USD,paid
TXN00002631,U000934,2024-05-19,199,USD,paid
TXN00002632,U000934,2024-06-19,199,USD,paid
TXN00002633,U000934,2024-07-19,199,USD,paid
TXN00002634,U000934,2024-08-19,199,USD,paid
TXN00002635,U000934,2024-09-19,199,USD,paid
TXN00002636,U000934,2024-10-19,199,USD,paid
TXN00002637,U000934,2024-11-19,199,USD,paid
TXN00002638,U000940,2022-10-02,199,USD,paid
TXN00002639,U000940,2022-11-02,199,USD,paid
TXN00002640,U000940,2022-12-02,199,USD,paid
TXN00002641,U000940,2023-01-02,199,USD,paid
TXN00002642,U000940,2023-02-02,199,USD,paid
TXN00002643,U000940,2023-03-02,199,USD,paid
TXN00002644,U000940,2023-04-02,199,USD,paid
TXN00002645,U000940,2023-05-02,199,USD,paid
TXN00002646,U000940,2023-06-02,199,USD,paid
